,long,lat,group,order,region,subregion,num_plants
7728,-119.5189972,36.13644791,172,7728,california,kings,28
7729,-119.5304565,36.11925888,172,7729,california,kings,28
7730,-119.5189972,35.81559372,172,7730,california,kings,28
7731,-119.5132675,35.78121185,172,7731,california,kings,28
7733,-122.4009781,38.93247986,173,7733,california,lake,10
7734,-122.4181671,38.91529465,173,7734,california,lake,10
7735,-122.4181671,38.89237595,173,7735,california,lake,10
7736,-122.4009781,38.8809166,173,7736,california,lake,10
7737,-122.3952408,38.86372757,173,7737,california,lake,10
7738,-122.4124298,38.84653854,173,7738,california,lake,10
7739,-122.3952408,38.82934952,173,7739,california,lake,10
7740,-122.3895187,38.81216049,173,7740,california,lake,10
7741,-122.4067001,38.80643082,173,7741,california,lake,10
7742,-122.4238892,38.78924179,173,7742,california,lake,10
7743,-122.4124298,38.76059723,173,7743,california,lake,10
7744,-122.4754562,38.6975708,173,7744,california,lake,10
7745,-122.6015167,38.6746521,173,7745,california,lake,10
7746,-122.6244202,38.66318893,173,7746,california,lake,10
7747,-122.6588058,38.6975708,173,7747,california,lake,10
7748,-122.6874542,38.70329666,173,7748,california,lake,10
7749,-122.7103729,38.73767853,173,7749,california,lake,10
7750,-122.7447433,38.77778244,173,7750,california,lake,10
7751,-122.7504807,38.80643082,173,7751,california,lake,10
7752,-122.779129,38.81216049,173,7752,california,lake,10
7753,-122.779129,38.82934952,173,7753,california,lake,10
7754,-122.8020477,38.84653854,173,7754,california,lake,10
7755,-122.8135071,38.86372757,173,7755,california,lake,10
7756,-122.8593369,38.87518692,173,7756,california,lake,10
7757,-122.9166336,38.91529465,173,7757,california,lake,10
7758,-122.9510117,38.91529465,173,7758,california,lake,10
7759,-122.9567413,38.93821335,173,7759,california,lake,10
7760,-122.9911194,39.00123596,173,7760,california,lake,10
7761,-123.0770569,39.02988815,173,7761,california,lake,10
7762,-123.0770569,39.06426239,173,7762,california,lake,10
7763,-123.1057205,39.07572174,173,7763,california,lake,10
7764,-123.1114426,39.11009979,173,7764,california,lake,10
7765,-123.0770569,39.17885208,173,7765,california,lake,10
7766,-123.0083084,39.22468948,173,7766,california,lake,10
7767,-123.0083084,39.26479721,173,7767,california,lake,10
7768,-123.0255051,39.27052689,173,7768,california,lake,10
7769,-123.0369492,39.32782364,173,7769,california,lake,10
7770,-123.0942535,39.43095398,173,7770,california,lake,10
7771,-123.0770569,39.51116943,173,7771,california,lake,10
7772,-123.0369492,39.52835846,173,7772,california,lake,10
7773,-122.8879852,39.53981781,173,7773,california,lake,10
7774,-122.8822632,39.58565521,173,7774,california,lake,10
7775,-122.8478775,39.58565521,173,7775,california,lake,10
7776,-122.7447433,39.58565521,173,7776,california,lake,10
7777,-122.7390213,39.49971008,173,7777,california,lake,10
7778,-122.7103729,39.44814301,173,7778,california,lake,10
7779,-122.7275543,39.39085007,173,7779,california,lake,10
7780,-122.779129,39.39085007,173,7780,california,lake,10
7781,-122.8077698,39.38511658,173,7781,california,lake,10
7782,-122.779129,39.37939072,173,7782,california,lake,10
7783,-122.7562027,39.37366104,173,7783,california,lake,10
7784,-122.767662,39.33928299,173,7784,california,lake,10
7785,-122.76194,39.29344559,173,7785,california,lake,10
7786,-122.6931915,39.25906754,173,7786,california,lake,10
7787,-122.6588058,39.21323395,173,7787,california,lake,10
7788,-122.6186981,39.21895981,173,7788,california,lake,10
7789,-122.6015167,39.20750046,173,7789,california,lake,10
7790,-122.515564,39.21323395,173,7790,california,lake,10
7791,-122.4811935,39.17885208,173,7791,california,lake,10
7792,-122.4811935,39.13874435,173,7792,california,lake,10
7793,-122.5098419,39.12155914,173,7793,california,lake,10
7794,-122.4869156,39.09290695,173,7794,california,lake,10
7795,-122.4926529,39.04707336,173,7795,california,lake,10
7796,-122.4754562,39.02415466,173,7796,california,lake,10
7797,-122.4238892,38.99550629,173,7797,california,lake,10
7798,-122.4067001,38.96686172,173,7798,california,lake,10
7799,-122.4009781,38.93247986,173,7799,california,lake,10
7801,-120.006012,41.20139313,174,7801,california,lassen,5
7802,-120.006012,39.7002449,174,7802,california,lassen,5
7803,-120.1549835,39.71170425,174,7803,california,lassen,5
7804,-120.1607056,39.74035263,174,7804,california,lassen,5
7805,-120.1435165,39.74608231,174,7805,california,lassen,5
7806,-120.1148758,39.77473068,174,7806,california,lassen,5
7807,-120.1034088,39.87213516,174,7807,california,lassen,5
7808,-120.1148758,39.92369843,174,7808,california,lassen,5
7809,-120.1779022,39.9752655,174,7809,california,lassen,5
7810,-120.2294693,40.07839966,174,7810,california,lassen,5
7811,-120.2752991,40.12423325,174,7811,california,lassen,5
7812,-120.3440552,40.12423325,174,7812,california,lassen,5
7813,-120.5732346,40.29039001,174,7813,california,lassen,5
7814,-120.65345,40.31330872,174,7814,california,lassen,5
7815,-120.7623215,40.33622742,174,7815,california,lassen,5
7816,-120.8826447,40.2502861,174,7816,california,lassen,5
7817,-120.8883667,40.21590805,174,7817,california,lassen,5
7818,-120.9227448,40.2044487,174,7818,california,lassen,5
7819,-120.9743042,40.23309708,174,7819,california,lassen,5
7820,-121.0774384,40.2732048,174,7820,california,lassen,5
7821,-121.0717163,40.46800995,174,7821,california,lassen,5
7822,-121.2550659,40.46800995,174,7822,california,lassen,5
7823,-121.3295441,40.47373581,174,7823,california,lassen,5
7824,-121.3410034,41.20139313,174,7824,california,lassen,5
7825,-120.006012,41.20139313,174,7825,california,lassen,5
7827,-118.8944702,34.81864548,175,7827,california,los angeles,208
7828,-117.6511536,34.81864548,175,7828,california,los angeles,208
7829,-117.6626205,34.78426743,175,7829,california,los angeles,208
7830,-117.6626205,34.5608139,175,7830,california,los angeles,208
7831,-117.6511536,34.55508423,175,7831,california,los angeles,208
7832,-117.6568832,34.46340942,175,7832,california,los angeles,208
7833,-117.6454163,34.26860428,175,7833,california,los angeles,208
7834,-117.7370911,34.02223587,175,7834,california,los angeles,208
7835,-117.7657394,34.02796555,175,7835,california,los angeles,208
7836,-117.8001251,33.97639847,175,7836,california,los angeles,208
7837,-117.7886581,33.96493912,175,7837,california,los angeles,208
7838,-117.7886581,33.94202042,175,7838,california,los angeles,208
7839,-117.8230438,33.94202042,175,7839,california,los angeles,208
7840,-117.9720078,33.93629074,175,7840,california,los angeles,208
7841,-117.9777374,33.90191269,175,7841,california,los angeles,208
7842,-118.0636826,33.83315659,175,7842,california,los angeles,208
7843,-118.0923309,33.80450821,175,7843,california,los angeles,208
7844,-118.0923309,33.77586365,175,7844,california,los angeles,208
7845,-118.1381607,33.78731918,175,7845,california,los angeles,208
7846,-118.1725464,33.79305267,175,7846,california,los angeles,208
7847,-118.2069321,33.77586365,175,7847,california,los angeles,208
7848,-118.2355728,33.77586365,175,7848,california,los angeles,208
7849,-118.2355728,33.75294495,175,7849,california,los angeles,208
7850,-118.2470322,33.73575592,175,7850,california,los angeles,208
7851,-118.2814026,33.73575592,175,7851,california,los angeles,208
7852,-118.3043289,33.74721527,175,7852,california,los angeles,208
7853,-118.3272476,33.75294495,175,7853,california,los angeles,208
7854,-118.3673553,33.76440048,175,7854,california,los angeles,208
7855,-118.3902664,33.78159332,175,7855,california,los angeles,208
7856,-118.3902664,33.80450821,175,7856,california,los angeles,208
7857,-118.3730774,33.82742691,175,7857,california,los angeles,208
7858,-118.3673553,33.85607529,175,7858,california,los angeles,208
7859,-118.3902664,33.91337204,175,7859,california,los angeles,208
7860,-118.4418335,33.98212814,175,7860,california,los angeles,208
7861,-118.4532928,34.01077271,175,7861,california,los angeles,208
7862,-118.4819412,34.02796555,175,7862,california,los angeles,208
7863,-118.5335083,34.03942108,175,7863,california,los angeles,208
7864,-118.6595688,34.05088043,175,7864,california,los angeles,208
7865,-118.7283173,34.03942108,175,7865,california,los angeles,208
7866,-118.774147,34.03369141,175,7866,california,los angeles,208
7867,-118.8085327,34.03942108,175,7867,california,los angeles,208
7868,-118.9288559,34.06807327,175,7868,california,los angeles,208
7869,-118.9460373,34.07952881,175,7869,california,los angeles,208
7870,-118.9517746,34.10817719,175,7870,california,los angeles,208
7871,-118.774147,34.17692947,175,7871,california,los angeles,208
7872,-118.6652908,34.17692947,175,7872,california,los angeles,208
7873,-118.6710129,34.2399559,175,7873,california,los angeles,208
7874,-118.6309052,34.24568558,175,7874,california,los angeles,208
7875,-118.6194611,34.2857933,175,7875,california,los angeles,208
7876,-118.8830109,34.78426743,175,7876,california,los angeles,208
7877,-118.8944702,34.81864548,175,7877,california,los angeles,208
7879,-119.2955399,37.77510834,176,7879,california,madera,17
7880,-119.2668915,37.74645996,176,7880,california,madera,17
7881,-119.2325211,37.72354126,176,7881,california,madera,17
7882,-119.2096024,37.72927094,176,7882,california,madera,17
7883,-119.1637573,37.73500061,176,7883,california,madera,17
7884,-119.1064606,37.72927094,176,7884,california,madera,17
7885,-119.0606308,37.671978,176,7885,california,madera,17
7886,-119.0262527,37.6204071,176,7886,california,madera,17
7887,-119.0147858,37.58030319,176,7887,california,madera,17
7888,-119.0434341,37.56311417,176,7888,california,madera,17
7889,-119.2611694,37.39122391,176,7889,california,madera,17
7890,-119.3184586,37.32820129,176,7890,california,madera,17
7891,-119.3184586,37.27090454,176,7891,california,madera,17
7892,-119.3356476,37.19642258,176,7892,california,madera,17
7893,-119.381485,37.15631485,176,7893,california,madera,17
7894,-119.4044113,37.17350388,176,7894,california,madera,17
7895,-119.4674225,37.11620712,176,7895,california,madera,17
7896,-119.4846268,37.13912201,176,7896,california,madera,17
7897,-119.4960709,37.14485168,176,7897,california,madera,17
7898,-119.5247345,37.13912201,176,7898,california,madera,17
7899,-119.5648346,37.14485168,176,7899,california,madera,17
7900,-119.5648346,37.12193298,176,7900,california,madera,17
7901,-119.5361786,37.09901428,176,7901,california,madera,17
7902,-119.5648346,37.07036972,176,7902,california,madera,17
7903,-119.6049423,37.07036972,176,7903,california,madera,17
7904,-119.610672,37.04172134,176,7904,california,madera,17
7905,-119.6278534,37.01880264,176,7905,california,madera,17
7906,-119.6393127,37.04172134,176,7906,california,madera,17
7907,-119.6565018,37.04172134,176,7907,california,madera,17
7908,-119.6565018,37.01880264,176,7908,california,madera,17
7909,-119.7252655,36.98442459,176,7909,california,madera,17
7910,-119.7367096,36.92713165,176,7910,california,madera,17
7911,-119.7653732,36.90421295,176,7911,california,madera,17
7912,-119.7768326,36.86983109,176,7912,california,madera,17
7913,-119.9429855,36.82972717,176,7913,california,madera,17
7914,-119.9773712,36.8239975,176,7914,california,madera,17
7915,-120.1091385,36.8010788,176,7915,california,madera,17
7916,-120.2752991,36.75524139,176,7916,california,madera,17
7917,-120.3268661,36.78388977,176,7917,california,madera,17
7918,-120.3726959,36.78388977,176,7918,california,madera,17
7919,-120.3841629,36.80680847,176,7919,california,madera,17
7920,-120.43573,36.84118652,176,7920,california,madera,17
7921,-120.4529114,36.86983109,176,7921,california,madera,17
7922,-120.4529114,36.91566849,176,7922,california,madera,17
7923,-120.4643707,36.95577621,176,7923,california,madera,17
7924,-120.5159454,37.01307678,176,7924,california,madera,17
7925,-120.5331268,37.03599167,176,7925,california,madera,17
7926,-120.5159454,37.05891037,176,7926,california,madera,17
7927,-120.4643707,37.09901428,176,7927,california,madera,17
7928,-120.4013443,37.12193298,176,7928,california,madera,17
7929,-120.3440552,37.12766647,176,7929,california,madera,17
7930,-120.3096848,37.15631485,176,7930,california,madera,17
7931,-120.2638397,37.16777039,176,7931,california,madera,17
7932,-120.1893616,37.16777039,176,7932,california,madera,17
7933,-120.1148758,37.15631485,176,7933,california,madera,17
7934,-120.0862274,37.17350388,176,7934,california,madera,17
7935,-120.0461197,37.18495941,176,7935,california,madera,17
7936,-120.0174713,37.20787811,176,7936,california,madera,17
7937,-119.8856964,37.31101227,176,7937,california,madera,17
7938,-119.7539139,37.41414261,176,7938,california,madera,17
7939,-119.64505,37.4198761,176,7939,california,madera,17
7940,-119.64505,37.45998001,176,7940,california,madera,17
7941,-119.610672,37.4657135,176,7941,california,madera,17
7942,-119.610672,37.49435806,176,7942,california,madera,17
7943,-119.5762863,37.49435806,176,7943,california,madera,17
7944,-119.5762863,37.55738449,176,7944,california,madera,17
7945,-119.3356476,37.75218964,176,7945,california,madera,17
7946,-119.2955399,37.77510834,176,7946,california,madera,17
7948,-122.9452896,38.30223083,177,7948,california,marin,3
7949,-122.8994446,38.31368637,177,7949,california,marin,3
7950,-122.76194,38.22201538,177,7950,california,marin,3
7951,-122.6416168,38.1704483,177,7951,california,marin,3
7952,-122.5843124,38.18190765,177,7952,california,marin,3
7953,-122.5041046,38.11315155,177,7953,california,marin,3
7954,-122.4639969,38.12461472,177,7954,california,marin,3
7955,-122.4697342,38.07877731,177,7955,california,marin,3
7956,-122.4811935,38.05585861,177,7956,california,marin,3
7957,-122.4811935,38.02720642,177,7957,california,marin,3
7958,-122.4697342,38.02148056,177,7958,california,marin,3
7959,-122.4410858,38.01002121,177,7959,california,marin,3
7960,-122.4296265,38.00428772,177,7960,california,marin,3
7961,-122.4296265,37.98710251,177,7961,california,marin,3
7962,-122.4582672,37.98136902,177,7962,california,marin,3
7963,-122.4639969,37.96418381,177,7963,california,marin,3
7964,-122.4582672,37.94699478,177,7964,california,marin,3
7965,-122.4468079,37.92980576,177,7965,california,marin,3
7966,-122.4238892,37.91261673,177,7966,california,marin,3
7967,-122.4067001,37.90115738,177,7967,california,marin,3
7968,-122.4067001,37.88396835,177,7968,california,marin,3
7969,-122.4181671,37.87823868,177,7969,california,marin,3
7970,-122.4410858,37.89543152,177,7970,california,marin,3
7971,-122.4582672,37.90115738,177,7971,california,marin,3
7972,-122.4697342,37.89543152,177,7972,california,marin,3
7973,-122.4582672,37.87251282,177,7973,california,marin,3
7974,-122.4525452,37.84959412,177,7974,california,marin,3
7975,-122.4582672,37.83813095,177,7975,california,marin,3
7976,-122.4869156,37.84386063,177,7976,california,marin,3
7977,-122.5041046,37.84959412,177,7977,california,marin,3
7978,-122.5327606,37.86677933,177,7978,california,marin,3
7979,-122.549942,37.88396835,177,7979,california,marin,3
7980,-122.5957794,37.89543152,177,7980,california,marin,3
7981,-122.6186981,37.91835022,177,7981,california,marin,3
7982,-122.6358795,37.92980576,177,7982,california,marin,3
7983,-122.6473465,37.92980576,177,7983,california,marin,3
7984,-122.6588058,37.91835022,177,7984,california,marin,3
7985,-122.6702652,37.92980576,177,7985,california,marin,3
7986,-122.716095,37.95272446,177,7986,california,marin,3
7987,-122.7562027,37.96991348,177,7987,california,marin,3
7988,-122.779129,37.99856186,177,7988,california,marin,3
7989,-122.8306961,38.02720642,177,7989,california,marin,3
7990,-122.8765259,38.03866959,177,7990,california,marin,3
7991,-122.8822632,38.05012512,177,7991,california,marin,3
7992,-122.8879852,38.07304382,177,7992,california,marin,3
7993,-122.9223709,38.05585861,177,7993,california,marin,3
7994,-122.9338303,38.02148056,177,7994,california,marin,3
7995,-122.9452896,38.01002121,177,7995,california,marin,3
7996,-122.9682007,38.00428772,177,7996,california,marin,3
7997,-122.9853973,38.02148056,177,7997,california,marin,3
7998,-122.97966,38.05585861,177,7998,california,marin,3
7999,-122.9510117,38.11315155,177,7999,california,marin,3
8000,-122.9395523,38.14179993,177,8000,california,marin,3
8001,-122.9452896,38.18763733,177,8001,california,marin,3
8002,-122.9624786,38.22201538,177,8002,california,marin,3
8003,-122.9395523,38.22774506,177,8003,california,marin,3
8004,-122.9166336,38.19909668,177,8004,california,marin,3
8005,-122.8879852,38.18763733,177,8005,california,marin,3
8006,-122.8765259,38.19909668,177,8006,california,marin,3
8007,-122.8879852,38.23920441,177,8007,california,marin,3
8008,-122.928093,38.27357864,177,8008,california,marin,3
8009,-122.9452896,38.30223083,177,8009,california,marin,3
8011,-120.3841629,37.63186646,178,8011,california,mariposa,2
8012,-120.3440552,37.6490593,178,8012,california,mariposa,2
8013,-120.3211288,37.65478516,178,8013,california,mariposa,2
8014,-120.3211288,37.67770386,178,8014,california,mariposa,2
8015,-120.3555145,37.71208191,178,8015,california,mariposa,2
8016,-120.3325958,37.73500061,178,8016,california,mariposa,2
8017,-120.2752991,37.72927094,178,8017,california,mariposa,2
8018,-120.2008133,37.75791931,178,8018,california,mariposa,2
8019,-120.1721649,37.78656769,178,8019,california,mariposa,2
8020,-120.1263351,37.76937866,178,8020,california,mariposa,2
8021,-120.1091385,37.78656769,178,8021,california,mariposa,2
8022,-120.0804901,37.80948639,178,8022,california,mariposa,2
8023,-120.0346603,37.79229736,178,8023,california,mariposa,2
8024,-119.8856964,37.76364899,178,8024,california,mariposa,2
8025,-119.857048,37.77510834,178,8025,california,mariposa,2
8026,-119.8341217,37.76364899,178,8026,california,mariposa,2
8027,-119.7882843,37.76937866,178,8027,california,mariposa,2
8028,-119.6393127,37.82094193,178,8028,california,mariposa,2
8029,-119.6221313,37.86677933,178,8029,california,mariposa,2
8030,-119.5304565,37.90688705,178,8030,california,mariposa,2
8031,-119.392952,37.84959412,178,8031,california,mariposa,2
8032,-119.3471069,37.82667542,178,8032,california,mariposa,2
8033,-119.3356476,37.80375671,178,8033,california,mariposa,2
8034,-119.3012772,37.79229736,178,8034,california,mariposa,2
8035,-119.2955399,37.77510834,178,8035,california,mariposa,2
8036,-119.3356476,37.75218964,178,8036,california,mariposa,2
8037,-119.5762863,37.55738449,178,8037,california,mariposa,2
8038,-119.5762863,37.49435806,178,8038,california,mariposa,2
8039,-119.610672,37.49435806,178,8039,california,mariposa,2
8040,-119.610672,37.4657135,178,8040,california,mariposa,2
8041,-119.64505,37.45998001,178,8041,california,mariposa,2
8042,-119.64505,37.4198761,178,8042,california,mariposa,2
8043,-119.7539139,37.41414261,178,8043,california,mariposa,2
8044,-119.8856964,37.31101227,178,8044,california,mariposa,2
8045,-120.0174713,37.20787811,178,8045,california,mariposa,2
8046,-120.0461197,37.18495941,178,8046,california,mariposa,2
8047,-120.0804901,37.21934128,178,8047,california,mariposa,2
8048,-120.1492462,37.23652649,178,8048,california,mariposa,2
8049,-120.1893616,37.27663422,178,8049,california,mariposa,2
8050,-120.2008133,37.32820129,178,8050,california,mariposa,2
8051,-120.2924881,37.41414261,178,8051,california,mariposa,2
8052,-120.2867584,37.45998001,178,8052,california,mariposa,2
8053,-120.3154068,37.49435806,178,8053,california,mariposa,2
8054,-120.3726959,37.59175873,178,8054,california,mariposa,2
8055,-120.3841629,37.63186646,178,8055,california,mariposa,2
8057,-123.5468903,40.00964355,179,8057,california,mendocino,6
8058,-123.5468903,40.00391388,179,8058,california,mendocino,6
8059,-122.9338303,40.00391388,179,8059,california,mendocino,6
8060,-122.928093,39.98672485,179,8060,california,mendocino,6
8061,-122.9223709,39.95807648,179,8061,california,mendocino,6
8062,-122.9510117,39.9294281,179,8062,california,mendocino,6
8063,-122.9682007,39.91796875,179,8063,california,mendocino,6
8064,-122.9624786,39.87213516,179,8064,california,mendocino,6
8065,-122.9567413,39.84348679,179,8065,california,mendocino,6
8066,-122.9395523,39.80910873,179,8066,california,mendocino,6
8067,-122.9452896,39.76900101,179,8067,california,mendocino,6
8068,-122.9166336,39.76900101,179,8068,california,mendocino,6
8069,-122.9166336,39.7231636,179,8069,california,mendocino,6
8070,-122.8994446,39.7231636,179,8070,california,mendocino,6
8071,-122.8994446,39.64295197,179,8071,california,mendocino,6
8072,-122.8879852,39.62576294,179,8072,california,mendocino,6
8073,-122.8822632,39.58565521,179,8073,california,mendocino,6
8074,-122.8879852,39.53981781,179,8074,california,mendocino,6
8075,-123.0369492,39.52835846,179,8075,california,mendocino,6
8076,-123.0770569,39.51116943,179,8076,california,mendocino,6
8077,-123.0942535,39.43095398,179,8077,california,mendocino,6
8078,-123.0369492,39.32782364,179,8078,california,mendocino,6
8079,-123.0255051,39.27052689,179,8079,california,mendocino,6
8080,-123.0083084,39.26479721,179,8080,california,mendocino,6
8081,-123.0083084,39.22468948,179,8081,california,mendocino,6
8082,-123.0770569,39.17885208,179,8082,california,mendocino,6
8083,-123.1114426,39.11009979,179,8083,california,mendocino,6
8084,-123.1057205,39.07572174,179,8084,california,mendocino,6
8085,-123.0770569,39.06426239,179,8085,california,mendocino,6
8086,-123.0770569,39.02988815,179,8086,california,mendocino,6
8087,-122.9911194,39.00123596,179,8087,california,mendocino,6
8088,-122.9567413,38.93821335,179,8088,california,mendocino,6
8089,-122.9510117,38.91529465,179,8089,california,mendocino,6
8090,-122.9166336,38.91529465,179,8090,california,mendocino,6
8091,-122.8593369,38.87518692,179,8091,california,mendocino,6
8092,-122.8135071,38.86372757,179,8092,california,mendocino,6
8093,-122.8765259,38.86372757,179,8093,california,mendocino,6
8094,-123.0713348,38.86372757,179,8094,california,mendocino,6
8095,-123.0770569,38.84653854,179,8095,california,mendocino,6
8096,-123.128624,38.84653854,179,8096,california,mendocino,6
8097,-123.128624,38.81789017,179,8097,california,mendocino,6
8098,-123.3578186,38.81216049,179,8098,california,mendocino,6
8099,-123.3578186,38.78924179,179,8099,california,mendocino,6
8100,-123.4666824,38.77778244,179,8100,california,mendocino,6
8101,-123.4781418,38.75486374,179,8101,california,mendocino,6
8102,-123.4953232,38.77778244,179,8102,california,mendocino,6
8103,-123.5354309,38.80643082,179,8103,california,mendocino,6
8104,-123.5698013,38.82934952,179,8104,california,mendocino,6
8105,-123.586998,38.86372757,179,8105,california,mendocino,6
8106,-123.6442947,38.88664246,179,8106,california,mendocino,6
8107,-123.6901245,38.93247986,179,8107,california,mendocino,6
8108,-123.7187805,38.96113205,179,8108,california,mendocino,6
8109,-123.7073212,38.99550629,179,8109,california,mendocino,6
8110,-123.6843948,39.04134369,179,8110,california,mendocino,6
8111,-123.6729355,39.07572174,179,8111,california,mendocino,6
8112,-123.7302322,39.16166306,179,8112,california,mendocino,6
8113,-123.7875366,39.27625656,179,8113,california,mendocino,6
8114,-123.804718,39.34501266,179,8114,california,mendocino,6
8115,-123.8104553,39.43668747,179,8115,california,mendocino,6
8116,-123.7875366,39.49971008,179,8116,california,mendocino,6
8117,-123.7588882,39.56273651,179,8117,california,mendocino,6
8118,-123.7646103,39.62003326,179,8118,california,mendocino,6
8119,-123.7588882,39.66587067,179,8119,california,mendocino,6
8120,-123.7760696,39.7002449,179,8120,california,mendocino,6
8121,-123.804718,39.75181198,179,8121,california,mendocino,6
8122,-123.804718,39.80910873,179,8122,california,mendocino,6
8123,-123.8562851,39.860672,179,8123,california,mendocino,6
8124,-123.9021149,39.87213516,179,8124,california,mendocino,6
8125,-123.9135818,39.91796875,179,8125,california,mendocino,6
8126,-123.9479599,39.9523468,179,8126,california,mendocino,6
8127,-123.9766083,39.9752655,179,8127,california,mendocino,6
8128,-123.999527,40.00964355,179,8128,california,mendocino,6
8129,-123.5468903,40.00964355,179,8129,california,mendocino,6
8131,-120.5331268,37.03599167,180,8131,california,merced,20
8132,-120.899826,36.73805237,180,8132,california,merced,20
8133,-120.9341965,36.74951172,180,8133,california,merced,20
8134,-121.1404648,36.83545685,180,8134,california,merced,20
8135,-121.1519318,36.86410522,180,8135,california,merced,20
8136,-121.1633911,36.90421295,180,8136,california,merced,20
8137,-121.2149582,36.90421295,180,8137,california,merced,20
8138,-121.2264023,36.93858719,180,8138,california,merced,20
8139,-121.2378693,36.95577621,180,8139,california,merced,20
8140,-121.2493286,36.98442459,180,8140,california,merced,20
8141,-121.2550659,37.02453232,180,8141,california,merced,20
8142,-121.2149582,37.05891037,180,8142,california,merced,20
8143,-121.2149582,37.07609558,180,8143,california,merced,20
8144,-121.2436066,37.08182907,180,8144,california,merced,20
8145,-121.2493286,37.08755875,180,8145,california,merced,20
8146,-121.2264023,37.11047745,180,8146,california,merced,20
8147,-121.2264023,37.13912201,180,8147,california,merced,20
8148,-121.1977615,37.15631485,180,8148,california,merced,20
8149,-121.0430679,37.27663422,180,8149,california,merced,20
8150,-120.9685822,37.33393097,180,8150,california,merced,20
8151,-120.9857635,37.39122391,180,8151,california,merced,20
8152,-120.7050171,37.50581741,180,8152,california,merced,20
8153,-120.441452,37.60895157,180,8153,california,merced,20
8154,-120.3841629,37.63186646,180,8154,california,merced,20
8155,-120.3726959,37.59175873,180,8155,california,merced,20
8156,-120.3154068,37.49435806,180,8156,california,merced,20
8157,-120.2867584,37.45998001,180,8157,california,merced,20
8158,-120.2924881,37.41414261,180,8158,california,merced,20
8159,-120.2008133,37.32820129,180,8159,california,merced,20
8160,-120.1893616,37.27663422,180,8160,california,merced,20
8161,-120.1492462,37.23652649,180,8161,california,merced,20
8162,-120.0804901,37.21934128,180,8162,california,merced,20
8163,-120.0461197,37.18495941,180,8163,california,merced,20
8164,-120.0862274,37.17350388,180,8164,california,merced,20
8165,-120.1148758,37.15631485,180,8165,california,merced,20
8166,-120.1893616,37.16777039,180,8166,california,merced,20
8167,-120.2638397,37.16777039,180,8167,california,merced,20
8168,-120.3096848,37.15631485,180,8168,california,merced,20
8169,-120.3440552,37.12766647,180,8169,california,merced,20
8170,-120.4013443,37.12193298,180,8170,california,merced,20
8171,-120.4643707,37.09901428,180,8171,california,merced,20
8172,-120.5159454,37.05891037,180,8172,california,merced,20
8173,-120.5331268,37.03599167,180,8173,california,merced,20
8175,-121.3410034,41.20139313,181,8175,california,modoc,6
8176,-121.4670486,41.20139313,181,8176,california,modoc,6
8177,-121.4727859,42.0092659,181,8177,california,modoc,6
8178,-120.8883667,42.02072525,181,8178,california,modoc,6
8179,-120.006012,42.0092659,181,8179,california,modoc,6
8180,-120.006012,41.20139313,181,8180,california,modoc,6
8181,-121.3410034,41.20139313,181,8181,california,modoc,6
8183,-119.1408463,38.3996315,182,8183,california,mono,6
8184,-118.4189224,37.88396835,182,8184,california,mono,6
8185,-117.8459549,37.47716904,182,8185,california,mono,6
8186,-118.7512283,37.4657135,182,8186,california,mono,6
8187,-118.768425,37.47716904,182,8187,california,mono,6
8188,-118.7856064,37.49435806,182,8188,california,mono,6
8189,-118.8486404,37.48289871,182,8189,california,mono,6
8190,-118.9403152,37.56311417,182,8190,california,mono,6
8191,-118.980423,37.56311417,182,8191,california,mono,6
8192,-119.0147858,37.58030319,182,8192,california,mono,6
8193,-119.0262527,37.6204071,182,8193,california,mono,6
8194,-119.0606308,37.671978,182,8194,california,mono,6
8195,-119.1064606,37.72927094,182,8195,california,mono,6
8196,-119.1637573,37.73500061,182,8196,california,mono,6
8197,-119.2096024,37.72927094,182,8197,california,mono,6
8198,-119.2325211,37.72354126,182,8198,california,mono,6
8199,-119.2668915,37.74645996,182,8199,california,mono,6
8200,-119.2497101,37.76364899,182,8200,california,mono,6
8201,-119.186676,37.79229736,182,8201,california,mono,6
8202,-119.2153244,37.81521606,182,8202,california,mono,6
8203,-119.186676,37.84959412,182,8203,california,mono,6
8204,-119.2153244,37.86104965,182,8204,california,mono,6
8205,-119.2096024,37.89543152,182,8205,california,mono,6
8206,-119.3012772,37.94126511,182,8206,california,mono,6
8207,-119.3184586,37.96991348,182,8207,california,mono,6
8208,-119.3069992,38.01002121,182,8208,california,mono,6
8209,-119.3069992,38.06158829,182,8209,california,mono,6
8210,-119.4158554,38.11888123,182,8210,california,mono,6
8211,-119.4559631,38.10169601,182,8211,california,mono,6
8212,-119.4960709,38.15898895,182,8212,california,mono,6
8213,-119.5247345,38.14179993,182,8213,california,mono,6
8214,-119.5648346,38.193367,182,8214,california,mono,6
8215,-119.610672,38.193367,182,8215,california,mono,6
8216,-119.616394,38.22774506,182,8216,california,mono,6
8217,-119.6049423,38.26785278,182,8217,california,mono,6
8218,-119.6393127,38.29076767,182,8218,california,mono,6
8219,-119.6335907,38.31368637,182,8219,california,mono,6
8220,-119.6565018,38.31368637,182,8220,california,mono,6
8221,-119.64505,38.33087921,182,8221,california,mono,6
8222,-119.6335907,38.3537941,182,8222,california,mono,6
8223,-119.610672,38.35952377,182,8223,california,mono,6
8224,-119.616394,38.3996315,182,8224,california,mono,6
8225,-119.593483,38.41109085,182,8225,california,mono,6
